Date,Ticker,Full_Article_Sentiment,Summary_Sentiment,change_in_full_sentiment,change_in_summary_sentiment,rolling_avg_full_sentiment,rolling_avg_summary_sentiment,volatility_full_sentiment,volatility_summary_sentiment
2023-08-29,AGNC,0.9861,0.899,-0.0010000000000000009,0.12070000000000003,0.9934800000000001,0.6614800000000001,0.006472789197865175,0.4657943076079827
2023-08-29,BNL,0.9978,0.8625,-0.0018500000000000183,0.0596000000000001,0.9987250000000001,0.8327,0.001308147545195165,0.042143564158718304
2023-08-29,MI.UN:CA,0.9993,-0.7964,,,0.9993,-0.7964,,
2023-08-29,MPW,0.9982,0.761,0.0034999999999999476,1.101,0.9876333333333334,0.38708333333333333,0.021240932706033055,0.591259972196852
2023-08-29,NNN,0.9995,0.9657,0.0016000000000000458,0.16649999999999998,0.9986600000000001,0.8210000000000001,0.0008049844718999496,0.1446
2023-08-29,O,0.9994666666666667,0.7848333333333333,1.5727666666666669,-0.08096666666666674,0.6839133333333333,0.8835066666666667,0.7028044625324712,0.07332206504335663
2023-08-29,RLJ,0.9992,0.9153,0.00039999999999995595,0.8383,0.999,0.49615,0.00028284271247458785,0.5927676146686828
2023-08-30,ABR,0.9997,0.9837,0.0018000000000000238,0.03480000000000005,0.97958,0.6796,0.042325547840518264,0.4670235914812013
2023-08-30,BNL,0.9977,0.339,-9.999999999998899e-05,-0.5235000000000001,0.9983833333333334,0.6681333333333334,0.0010981044273353233,0.28659135250968987
2023-08-30,NHI,0.9992,0.296,,,0.9992,0.296,,
2023-08-30,NTST,0.9992,0.914,-0.00019999999999997797,0.03080000000000005,0.9933333333333333,0.8762666666666666,0.010335053620244703,0.04163524148282724
2023-08-30,VICI,0.999,-0.1779,0.0012999999999999678,-0.5597,0.9968833333333333,0.30085,0.0026221810260417793,0.44384642895938675
2023-08-31,AKR,0.9859,0.7906,,,0.9859,0.7906,,
2023-08-31,ARR,0.9938,0.949,-0.0048000000000000265,0.518,0.9962,0.69,0.0033941125496954076,0.3662813126546316
2023-08-31,BDN,-0.1143,0.8074,-0.9533999999999999,1.3340999999999998,0.67655,0.34767500000000007,0.5320928333790386,0.5960393576210663
2023-08-31,BXMT,0.9987,0.8885,0.0016000000000000458,-0.03610000000000002,0.99875,0.89855,0.0012041594578792645,0.052871700054629066
2023-08-31,KIM,0.9988,0.9638,-0.0008000000000000229,0.10470000000000002,0.9992000000000001,0.91145,0.0005656854249492934,0.07403407999023154
2023-08-31,REFI,0.9954,0.5853,,,0.9954,0.5853,,
2023-08-31,STWD,0.9997,0.9331,0.0009000000000000119,-0.04299999999999993,0.995475,0.950275,0.0072624031835199125,0.02134266072135021
2023-09-01,AIRC,0.9986,0.9001,-0.0004999999999999449,-0.07340000000000002,0.99885,0.9368000000000001,0.00035355339059323483,0.05190163773909264
2023-09-01,DX,-0.3609,0.9313,,,-0.3609,0.9313,,
2023-09-01,IRM,0.9997,0.9136,0.0023000000000000798,0.0033999999999999586,0.99855,0.9118999999999999,0.0016263455967290765,0.0024041630560342714
2023-09-01,O,0.999,0.1319,-0.0004666666666667263,-0.6529333333333333,0.6839733333333333,0.7387866666666667,0.7028380670933779,0.3467395697381858
2023-09-01,SPG,0.9994,0.4118,0.0038999999999999035,-0.5461,0.9944000000000001,0.65074,0.006488451279003345,0.24565856997059968
2023-09-01,VNO,0.9929,0.4939,-0.00660000000000005,0.9527,0.9951,0.31183333333333335,0.003810511776651567,0.6976513193088172
2023-09-01,WPC,0.9992,0.9359,-0.0007000000000000339,0.05819999999999992,0.99886,0.8379,0.0012934450123603864,0.10268152219362547
2023-09-02,AHOTF,0.9967,0.6124,,,0.9967,0.6124,,
2023-09-03,RC,0.9891,0.0258,-0.009299999999999975,-0.3761,0.9937499999999999,0.21384999999999998,0.006576093065034835,0.2659428604042605
2023-09-04,AVB,0.9993,0.936,,,0.9993,0.936,,
2023-09-04,O,0.3265,0.68465,-0.6725,0.55275,0.5496333333333334,0.6823566666666667,0.6918702917133787,0.32246406423386503
2023-09-04,SPG,0.9985,0.4939,-0.0008999999999999009,0.0821,0.99484,0.61662,0.006719970238029358,0.2549417129463125
2023-09-04,VICI,0.9997,0.9607,0.0007000000000000339,1.1386,0.9975875000000001,0.46581249999999996,0.002562672758404157,0.4900853061372751
2023-09-04,XHR,0.9976,0.7579,,,0.9976,0.7579,,
2023-09-05,AAT,0.998,0.9231,,,0.998,0.9231,,
2023-09-05,BXP,0.9942,0.7717,-0.0020999999999999908,0.024800000000000044,0.99705,0.79695,0.00235301225382844,0.08183236930864621
2023-09-05,CRT.UN:CA,0.9989,0.9274,,,0.9989,0.9274,,
2023-09-05,D.UN:CA,0.9993,-0.3192,,,0.9993,-0.3192,,
2023-09-05,EXR,0.9999,0.9818,0.0008000000000000229,0.04049999999999998,0.996875,0.699225,0.005529541873729993,0.4425885702319932
2023-09-05,GLPI,0.9994,0.6124,0.0014999999999999458,-0.0472999999999999,0.99865,0.63605,0.0010606601717797438,0.033446150750123624
2023-09-05,NYMT,0.9966,0.0516,,,0.9966,0.0516,,
2023-09-05,O,0.9994,0.7906,0.6728999999999999,0.10594999999999999,0.5502133333333333,0.6515566666666667,0.6923396126340182,0.2975458553829234
2023-09-05,WPC,0.9996,0.886,0.00040000000000006697,-0.049899999999999944,0.99946,0.83952,0.0002880972058178145,0.10353075388501719
2023-09-06,AMT,0.999,0.96,-0.00019999999999997797,0.06329999999999991,0.9945,0.9200800000000001,0.010905044704172454,0.02498473533980296
2023-09-06,ARE,0.9944999999999999,0.87065,-0.0042000000000000925,0.5828500000000001,0.99664,0.67069,0.0025035974117257995,0.29738461712065745
2023-09-06,CUBE,0.9991,0.8511,0.0010000000000000009,0.15079999999999993,0.9985999999999999,0.7757000000000001,0.0007071067811865874,0.10663170260293128
2023-09-06,EPR,0.9994,0.3818,0.013699999999999934,-0.4202000000000001,0.9392799999999999,0.7080200000000001,0.1236529700411599,0.22262138711273902
2023-09-06,HIW,0.9877,-0.0772,-0.01100000000000001,-1.065,0.9932000000000001,0.4553,0.007778174593052069,0.7530687219636731
2023-09-06,IVT,0.9954,0.3818,,,0.9954,0.3818,,
2023-09-06,UNBLF,0.9994,0.9565,,,0.9994,0.9565,,
2023-09-06,WPC,0.9972,0.9209,-0.0024000000000000687,0.03490000000000004,0.9990400000000002,0.8903800000000001,0.0010644247272588606,0.040810991166596366
2023-09-06,WSR,0.9991,0.9442,0.0039000000000000146,0.5030000000000001,0.99715,0.6927,0.0027577164466275456,0.3556747109368334
2023-09-07,NLY,0.9999,0.7003,0.0026000000000000467,-0.19309999999999994,0.98978,0.51026,0.011528963526700915,0.45930302960028463
2023-09-07,O,0.9898,0.8228,-0.009599999999999942,0.032200000000000006,0.8628333333333333,0.6429566666666666,0.299847653910374,0.29033963626912684
2023-09-07,OLP,0.9988,0.6705,,,0.9988,0.6705,,
2023-09-08,ADC,0.9961,0.3612,-0.0036000000000000476,-0.5170999999999999,0.9982200000000001,0.59024,0.0014024977718342312,0.2998180081315997
2023-09-08,AVB,0.9982,0.945,-0.0010999999999999899,0.008999999999999897,0.99875,0.9405,0.0007778174593052343,0.006363961030678855
2023-09-08,CWYUF,0.9965,0.7996,,,0.9965,0.7996,,
2023-09-08,FCPT,0.9954,0.886,-0.0013000000000000789,-0.05720000000000003,0.9973000000000001,0.9238333333333334,0.0022605309110915457,0.032767717853602975
2023-09-08,O,0.9999,0.9755,0.010099999999999998,0.15270000000000006,0.8629199999999999,0.68109,0.2998970773448782,0.32418117696744825
2023-09-08,OHI,0.9979,0.3818,-0.0014999999999999458,-0.5833999999999999,0.999,0.8150599999999999,0.000714142842854287,0.24485116499620743
2023-09-08,SRC,0.9989,0.8294,-0.00019999999999997797,-0.14659999999999995,0.9992666666666666,0.9255,0.00047258156262522936,0.08326109535671503
2023-09-08,UMH,0.9987,0.8658,,,0.9987,0.8658,,
2023-09-09,LANDM,0.999,0.5911,,,0.999,0.5911,,
2023-09-09,ORC,0.9994,0.9516,0.09499999999999997,1.5234999999999999,0.9519,0.18985000000000002,0.067175144212722,1.077277181137705
2023-09-09,SLG,0.8049,-0.9451,1.5869,-0.125,0.3387666666666666,-0.468,0.9751776778276527,0.7208229532971325
2023-09-10,GMRE,0.9982,0.9638,0.0028000000000000247,0.10470000000000002,0.997925,0.8426625,0.001730847576574392,0.11794608496399249
2023-09-10,HPP,-0.9617,-0.6838,-1.2953999999999999,-0.957,-0.314,-0.20529999999999998,0.9159861243490537,0.6767011895955259
2023-09-11,HASI,0.9989,0.83205,-0.0007000000000000339,-0.14695000000000003,0.99925,0.9055249999999999,0.000494974746830568,0.10390934149536314
2023-09-11,ILPT,0.9988,0.8689,0.0006000000000000449,-0.0353,0.9984999999999999,0.88655,0.00042426406871199957,0.024960869375885087
2023-09-11,MITT,0.999,0.8579,,,0.999,0.8579,,
2023-09-11,NNN,0.9993,0.9617,-0.000200000000000089,-0.0040000000000000036,0.9986200000000001,0.89444,0.0007563068160475731,0.07931537051543049
2023-09-11,O,0.9954,0.7783,-0.0045000000000000595,-0.19720000000000004,0.8622,0.81037,0.29949274615589583,0.1056495125402854
2023-09-11,STAG,0.999,0.9538,-0.0008000000000000229,0.04189999999999994,0.9971400000000001,0.9136200000000001,0.0037766387171663755,0.03622232736862722
2023-09-11,TWO,0.9993,0.9266,,,0.9993,0.9266,,
2023-09-12,LANDP,0.9991,0.9423,,,0.9991,0.9423,,
2023-09-12,MAA,0.9983,0.7506,-0.0013000000000000789,0.6990000000000001,0.9974399999999999,0.40152,0.0026311594402468573,0.5098013309123467
2023-09-12,NNN,0.997,0.6249,-0.0022999999999999687,-0.3368,0.99832,0.83432,0.0010545141061171377,0.14033774260689819
2023-09-12,VTR,0.9995,0.946,-0.00029999999999996696,-0.0038000000000000256,0.9985333333333334,0.9482333333333334,0.0019399312702602298,0.0019857828011475183
2023-09-12,WPC,0.999,0.9001,0.0018000000000000238,-0.02080000000000004,0.9989800000000001,0.90412,0.00105451410611717,0.024155993045205347
2023-09-13,AAIC,0.9991,0.9163,,,0.9991,0.9163,,
2023-09-13,AHT,0.9994,0.6666,0.0040999999999999925,-0.09999999999999998,0.9974999999999999,0.7730333333333332,0.002066397831977162,0.10979145382648563
2023-09-13,GMRE,0.9999,0.9628,0.0017000000000000348,-0.0010000000000000009,0.99832,0.86669,0.0017398275776639824,0.11541257730420892
2023-09-13,NLCP,0.9988,0.5267,-0.0005999999999999339,-0.4093000000000001,0.9813666666666666,0.555,0.030716499366518497,0.3676677712283197
2023-09-13,NLY,0.9997,0.975,-0.00019999999999997797,0.27469999999999994,0.9902799999999999,0.76156,0.011976727432817382,0.1711563700246062
2023-09-13,OHI,0.9982,-0.5859,0.00029999999999996696,-0.9677,0.9987,0.5180199999999999,0.0006595452979136254,0.6622380818104618
2023-09-13,REG,0.9984,0.836,,,0.9984,0.836,,
2023-09-14,ADC,0.9991,0.8746,0.0030000000000000027,0.5134000000000001,0.9982599999999999,0.67814,0.0014293355099485787,0.307296067335721
2023-09-14,CBL,0.9965,0.6705,,,0.9965,0.6705,,
2023-09-14,CMTG,0.9987,0.4678,,,0.9987,0.4678,,
2023-09-14,CTRE,0.9991,0.8126,0.006000000000000005,0.07020000000000004,0.9961,0.7775,0.004242640687119289,0.049638896039295666
2023-09-14,EPRT,0.9991,0.8885,0.0,0.26359999999999995,0.99878,0.8133800000000001,0.001008464178838287,0.1562071925360673
2023-09-14,VICI,0.9902,0.0812,-0.009500000000000064,-0.8795,0.99611,0.38889,0.003980012562794291,0.45795530404178086
2023-09-14,WPC,0.9996,0.9559,0.0006000000000000449,0.05579999999999996,0.99892,0.9197599999999999,0.0009959919678391535,0.027812551123548742
2023-09-15,EPR,0.9991,0.6956,-0.00029999999999996696,0.3138,0.93934,0.6928,0.1236891385692373,0.2197623716653968
2023-09-16,AMH,0.9948,0.8625,,,0.9948,0.8625,,
2023-09-16,BXMT,0.9946,0.8689,-0.0040999999999999925,-0.01959999999999995,0.99792,0.89262,0.002128849454517637,0.04766956051821746
2023-09-16,O,0.9996,0.7783,0.0042000000000000925,0.0,0.9968199999999999,0.8291000000000001,0.004334974048341351,0.08383940004556277
2023-09-17,MPW,0.9946,0.7346,-0.0035999999999999366,-0.02639999999999998,0.9965933333333334,0.39525333333333335,0.0022624224971371683,0.5968130074729344
2023-09-18,ABR,0.99545,0.85,-0.004250000000000087,-0.13370000000000004,0.9978899999999999,0.71144,0.0018656098198720312,0.4733618943261065
2023-09-18,AGNC,0.9997,0.2778,0.013600000000000056,-0.6212,0.99362,0.54412,0.00662774471445607,0.4756424886403653
2023-09-18,BRSP,0.9958,0.34,-0.0027000000000000357,0.28840000000000005,0.99715,0.1958,0.0019091883092036642,0.20392959569420033
2023-09-18,PLD,0.9958,0.9477,-0.0025500000000000522,0.07899999999999996,0.9982900000000001,0.76492,0.0015355780670484134,0.2479965765892747
2023-09-18,UE,0.9997,0.8918,,,0.9997,0.8918,,
2023-09-19,AMH,0.9994,0.891,0.0045999999999999375,0.02849999999999997,0.9971,0.87675,0.0032526911934580745,0.020152543263816585
2023-09-19,EQIX,0.9987,0.7286,-0.00039999999999995595,-0.23909999999999998,0.9983666666666666,0.4348,0.0009451631252505478,0.7258559567848155
2023-09-19,IRT,0.9994,0.8569,-0.00010000000000010001,-0.07050000000000001,0.99945,0.89215,7.071067811868621e-05,0.049851028073651604
2023-09-19,KIM,0.9993,0.7845,0.0004999999999999449,-0.17930000000000001,0.9992333333333333,0.8691333333333334,0.0004041451884327645,0.09007010232776098
2023-09-19,PLD,0.9998,0.8516,0.0040000000000000036,-0.09609999999999996,0.9983700000000001,0.8651199999999999,0.0016161683080669921,0.08896820780481081
2023-09-19,SRC,0.9993,0.9081,0.00039999999999995595,0.07869999999999999,0.999275,0.92115,0.0003862210075418573,0.06853682708344953
2023-09-19,WPC,0.9992,0.9451,-0.00040000000000006697,-0.01079999999999992,0.99892,0.9216,0.0009959919678391535,0.029405951778509284
2023-09-20,AMT,0.9995,0.9714,0.000500000000000056,0.011400000000000077,0.9994,0.93392,0.00030822070014602135,0.03103734846922334
2023-09-20,COLD,0.9984500000000001,0.91325,,,0.9984500000000001,0.91325,,
2023-09-20,FBRT,0.9986,0.9506,,,0.9986,0.9506,,
2023-09-20,MAC,0.9935,-0.2481,0.0047000000000000375,-1.0796999999999999,0.99115,0.29175,0.003323401871576839,0.7634631916471154
2023-09-20,O,0.9353,0.9141,-0.06430000000000002,0.13580000000000003,0.984,0.8538,0.027529347976292542,0.08776172286367157
2023-09-20,SBRA,0.9842,0.802,-0.006199999999999983,-0.12539999999999996,0.9873,0.8647,0.004384062043356583,0.08867119036079303
2023-09-20,SRC,0.9984,-0.3301,-0.0009000000000000119,-1.2382,0.9991,0.6708999999999999,0.0005147815070493127,0.5627151010946836
2023-09-21,AGNC,0.9989,0.92,-0.0008000000000000229,0.6422000000000001,0.9934800000000001,0.54192,0.0064754922592803925,0.473425957252029
2023-09-21,BFS,0.9995,0.8635,,,0.9995,0.8635,,
2023-09-21,BNL,0.9992,0.9201,0.0014999999999999458,0.5811,0.9985875,0.731125,0.0009852030247619146,0.2657596705672251
2023-09-21,CCI,0.9986,0.7951,-0.0007999999999999119,-0.16559999999999997,0.9988333333333334,0.8622666666666667,0.0004932882862315704,0.0871151154125008
2023-09-21,CTRE,0.9994,0.9432,0.00029999999999996696,0.13060000000000005,0.9972,0.8327333333333332,0.003553871128783365,0.1019027641103682
2023-09-21,KRC,0.9996,0.8739,0.0006000000000000449,0.1643,0.9973000000000001,0.8446000000000001,0.003477067730142788,0.12299589424041762
2023-09-21,MPW,0.9704,0.3038,-0.0242,-0.4308,0.9907333333333334,0.26127333333333336,0.011458790899954862,0.5021834892635249
2023-09-21,OLP,0.9979,0.8176,-0.0009000000000000119,0.1471,0.9983500000000001,0.74405,0.0006363961030679405,0.10401540751254115
2023-09-21,PECO,0.9979,0.886,0.0006000000000000449,-0.036599999999999966,0.9976,0.9043,0.00042426406871192107,0.025880108191427616
2023-09-21,SPG,0.9984,0.9701,-0.00010000000000010001,0.47619999999999996,0.9979000000000001,0.73026,0.0014713938969563717,0.26184646837412195
2023-09-21,SRC,0.9991,0.8176,0.0007000000000000339,1.1477,0.99896,0.6402,0.0003435112807462215,0.5461871336822207
2023-09-21,UDR,0.9982,0.9545,-0.0014000000000000679,-0.02729999999999999,0.9989,0.9681500000000001,0.0009899494936612145,0.01930401512639278
2023-09-21,WPC,0.99875,0.7149,-0.00044999999999995044,-0.23020000000000007,0.99875,0.8873800000000001,0.0009205976319761779,0.0988196943933749
2023-09-22,CIM,0.9994,0.7845,,,0.9994,0.7845,,
2023-09-22,NLCP,0.8667,0.3182,-0.1321,-0.20849999999999996,0.9527,0.4958,0.06257885691935684,0.3227046430819778
2023-09-22,O,0.9995499999999999,0.74065,0.06424999999999992,-0.17345,0.9859500000000001,0.83737,0.028375209250326248,0.10161284121605844
2023-09-22,PKST,0.9983,-0.3182,,,0.9983,-0.3182,,
2023-09-22,VICI,0.9988,0.9803,0.008600000000000052,0.8991,0.9970800000000001,0.44521999999999995,0.003912416133286475,0.5188548515721906
2023-09-22,WPC,0.9975,0.9118,-0.0012499999999999734,0.19690000000000007,0.99881,0.8855600000000001,0.0007956129712366973,0.09812939416912758
2023-09-23,EPRT,0.99885,0.8754500000000001,-0.00024999999999997247,-0.013049999999999895,0.9986499999999999,0.8554299999999999,0.0009313968005098168,0.1329070238926446
2023-09-24,WPC,0.9972,-0.1901,-0.000300000000000078,-1.1019,0.9984500000000001,0.66752,0.0010535653752853976,0.48929626199267034
2023-09-25,ACRE,0.997,0.4215,-0.0020999999999999908,-0.2643,0.99415,0.729125,0.0046148311633976416,0.2298282456531399
2023-09-25,AGNCM,0.9996,0.9153,0.0012000000000000899,0.11729999999999996,0.999,0.85665,0.0008485281374239206,0.082943625433182
2023-09-25,ARESF,0.9986,0.9169,-0.0004999999999999449,0.24640000000000006,0.99885,0.7937000000000001,0.00035355339059323483,0.17423111088436533
2023-09-25,EQR,0.9971,0.9153,-0.0025000000000000577,0.14359999999999995,0.9691000000000001,0.8613,0.05067790445549222,0.07813936267976591
2023-09-25,ESRT,0.9967,0.9217,1.9949,1.6118000000000001,-0.0007499999999999729,0.11579999999999996,1.4106073177890437,1.1397147099164773
2023-09-25,MAA,0.9995,0.9517,0.0012000000000000899,0.20109999999999995,0.99742,0.4412000000000001,0.0026109385285755346,0.5501513291813445
2023-09-25,NWH.DB.I:CA,0.9982,-0.296,,,0.9982,-0.296,,
2023-09-25,PCH,0.8305,-0.0094,-0.11870000000000003,0.7768,0.88985,-0.3978,0.08393357492684321,0.5492805476257101
2023-09-25,PLD,0.9863,-0.5106,-0.013500000000000068,-1.3622,0.9959900000000002,0.57626,0.005652035031738696,0.6128546263185096
2023-09-25,STAG,0.9988,0.846,-0.00019999999999997797,-0.1078,0.9988000000000001,0.90906,0.0006964194138593285,0.04389730060037863
2023-09-25,WPC,0.998875,0.385675,0.001674999999999982,0.5757749999999999,0.998305,0.553475,0.0008934483756772328,0.4714036480289476
2023-09-26,EARN,0.9981,0.9118,,,0.9981,0.9118,,
2023-09-26,FRT,0.9995,0.9595,-0.00029999999999996696,0.013500000000000068,0.9994800000000001,0.9205,0.0002863564212655586,0.06938548119023173
2023-09-26,IIPR,0.99585,0.7779,-0.0014499999999999513,-0.06699999999999995,0.99203,0.79522,0.012131858884771135,0.15989592552657492
2023-09-26,RITM,0.9957,0.9393,-0.0038000000000000256,0.052100000000000035,0.9976666666666668,0.9119333333333334,0.0019035055380359099,0.02614963352196993
2023-09-26,SAFE,0.9997,0.8983,-9.999999999998899e-05,-0.005900000000000016,0.9994400000000001,0.69428,0.00029664793948384216,0.3142232438887995
2023-09-26,SKT,0.9978,0.9393,0.0017666666666665831,0.3772333333333334,0.9969166666666667,0.7506833333333334,0.001249221980096214,0.2667442480896053
2023-09-26,WPC,0.9997,-0.8055,0.0008250000000000757,-1.1911749999999999,0.998405,0.203355,0.0010353743284437268,0.7016780664058125
2023-09-27,IIPR,0.9993,0.9153,0.003449999999999953,0.13739999999999997,0.99257,0.8692400000000001,0.01244224658170702,0.08182486174751526
2023-09-27,MAA.PR.I,0.9988,0.9493,,,0.9988,0.9493,,
2023-09-27,MHC.UN:CA,0.9978,0.9661,,,0.9978,0.9661,,
2023-09-27,NLY,0.9999,0.743,0.00019999999999997797,-0.23199999999999998,0.9950800000000001,0.8005000000000001,0.00927803858582195,0.12694589398637485
2023-09-27,WY,0.9904,0.9586,,,0.9904,0.9586,,
2023-09-28,AMT,0.9928,-0.1779,-0.006700000000000039,-1.1493,0.998,0.71334,0.0029146183283577194,0.49915922609924773
2023-09-28,CLPR,0.8332,-0.1531,,,0.8332,-0.1531,,
2023-09-28,CPT,0.9996,0.9393,0.0018000000000000238,0.4364,0.999,0.7999,0.0010392304845413482,0.2573704722768329
2023-09-28,DHC,0.9881,-0.8126,-0.010600000000000054,-1.7327,0.9934000000000001,0.05375000000000002,0.007495331880577481,1.2252039197619309
2023-09-28,LADR,0.9988,0.955,0.0029000000000000137,0.21989999999999998,0.997925,0.853675,0.001506375340566424,0.09461512828295483
2023-09-28,STWD,0.9997,0.8402,0.0,-0.0929000000000001,0.9963200000000001,0.9282600000000001,0.006567115043913895,0.05258263021188657
2023-09-28,WELL,0.9993,0.92615,0.0009000000000000119,0.09455000000000002,0.99885,0.8788750000000001,0.000636396103067862,0.06685694616118805
2023-09-29,ACRE,0.9987,-0.6306,0.0017000000000000348,-1.0521,0.99506,0.45718,0.004484751944087816,0.6398329328817016
2023-09-29,ADC,0.9996,0.9144,0.000500000000000056,0.03979999999999995,0.99842,0.67084,0.0015449919093639148,0.29953205671513694
2023-09-29,AMT,0.9985,0.91,0.005700000000000038,1.0879,0.9978,0.71204,0.002818687637890861,0.4985058806072401
2023-09-29,ARE,0.9988,0.9022,0.0043000000000000815,0.03154999999999997,0.99706,0.66305,0.00268570288751384,0.28909859477347866
2023-09-29,GRP.UN,0.9989,0.873,,,0.9989,0.873,,
2023-09-29,MHC.UN:CA,0.9996,0.9758,0.0018000000000000238,0.009700000000000042,0.9987,0.97095,0.0012727922061358025,0.00685893577750954
2023-09-29,NTST,0.9996,0.8807,0.00040000000000006697,-0.033299999999999996,0.9949,0.877375,0.009001481359568922,0.034067225207423876
2023-10-01,BNL,0.9994,0.8126,0.00019999999999997797,-0.10750000000000004,0.99875,0.74742,0.0009273618495495627,0.2330210011994627
2023-10-01,ESS,0.9707,0.7351,-0.027799999999999936,-0.19905000000000006,0.9845999999999999,0.834625,0.019657568516985937,0.14074960479518228
2023-10-01,FRT,0.9997,0.864,0.00019999999999997797,-0.09550000000000003,0.99956,0.9031,0.0002792848008753459,0.07072054157032454
2023-10-01,MPW,0.9964,-0.5498,0.025999999999999912,-0.8535999999999999,0.99086,0.18192000000000003,0.011531608734257306,0.6048673838123526
2023-10-01,O,0.9988,0.749,-0.0007499999999999174,0.008349999999999969,0.9857299999999999,0.79207,0.02824397280836746,0.07030218346538
2023-10-02,AMT,0.9991,0.8834,0.0005999999999999339,-0.026600000000000068,0.99778,0.70938,0.002806599365780372,0.49730825651702176
2023-10-02,ARE,0.9992,0.9337,0.00039999999999995595,0.03149999999999997,0.99814,0.6817500000000001,0.0020598543637840817,0.3059545881335987
2023-10-02,BXMT,0.9995,0.9659,0.0049000000000000155,0.09699999999999998,0.9978400000000001,0.8954600000000001,0.0020415680248279918,0.05227028792727275
2023-10-02,CIM,0.9982,0.7783,-0.0011999999999999789,-0.006199999999999983,0.9987999999999999,0.7814,0.0008485281374238028,0.004384062043356583
2023-10-02,KREF,0.9957,0.8402,-0.0021999999999999797,0.0131,0.9968,0.83365,0.0015556349186103902,0.009263098833543733
2023-10-02,MPW,0.9966,-0.296,0.000200000000000089,0.25379999999999997,0.99124,0.19072,0.011719556305594478,0.5956253117522793
2023-10-02,O,0.9912,0.8516,-0.007600000000000051,0.10260000000000002,0.98489,0.80673,0.02794535739617229,0.07424489544743083
2023-10-03,AFCG,0.9857,0.0,0.010299999999999976,0.4215,0.98055,-0.21075,0.0072831998462214225,0.29804550827012977
2023-10-03,ARI,0.9992,0.875,,,0.9992,0.875,,
2023-10-03,BDN,0.9964,-0.825,1.1107,-1.6324,0.74052,0.11314000000000005,0.4824965201947056,0.7358535982109484
2023-10-03,CLDT,0.9992,0.8591,-0.00040000000000006697,-0.08510000000000006,0.9991666666666666,0.6997666666666666,0.00045092497528232285,0.3522515341816602
2023-10-03,O,0.9868,0.8705,-0.0043999999999999595,0.018900000000000028,0.9823299999999999,0.82517,0.02682474603793675,0.07682349575487905
2023-10-03,PDM,0.9986,0.8306,0.012700000000000045,-0.011599999999999944,0.9918333333333335,0.7277999999999999,0.006390878917123496,0.18819011663740468
2023-10-03,PINE,0.9984,0.9617,-0.0006000000000000449,0.08379999999999999,0.9986999999999999,0.9198,0.00042426406871192107,0.05925554826343271
2023-10-03,STWD,0.9967,0.8689,-0.0030000000000000027,0.02870000000000006,0.9959,0.9155599999999999,0.0064346717087975965,0.05865098464646615
2023-10-03,TRNO,0.9978,0.92215,-0.0005999999999999339,0.33625000000000005,0.9981,0.754025,0.00042426406871188177,0.23776465517397669
2023-10-04,GNL,0.9034,-0.0516,-0.06230000000000002,0.7168,0.9536333333333333,-0.10869999999999998,0.04541853512976101,0.6330842203056398
2023-10-04,O,0.9993,0.6549,0.012499999999999956,-0.2156,0.99513,0.77333,0.0058143787286168425,0.08839371866824006
2023-10-04,RITM,0.9998,0.2263,0.0040999999999999925,-0.7130000000000001,0.9982,0.740525,0.001885028735413174,0.3434809104351119
2023-10-05,BHM,0.9982,0.5687,,,0.9982,0.5687,,
2023-10-05,CCI,0.9984,0.9007499999999999,-0.000200000000000089,0.10564999999999991,0.998725,0.8718874999999999,0.00045734742446704635,0.07368584639083228
2023-10-05,CPT,0.9899,0.886,-0.009700000000000042,-0.053300000000000014,0.9967250000000001,0.8214250000000001,0.004628444663167091,0.21450643152751078
2023-10-05,EPR,0.9902500000000001,0.16465,-0.008849999999999913,-0.53095,0.93855,0.53129,0.12326303176540804,0.2567258567032156
2023-10-05,MRPRF,0.9957,0.886,-0.0020000000000000018,0.20520000000000005,0.9967,0.7834,0.0014142135623730963,0.14509831149947958
2023-10-05,NRR.UN:CA,0.9991,0.0,,,0.9991,0.0,,
2023-10-05,VICI,0.9994,0.9375,0.0005999999999999339,-0.04279999999999995,0.99742,0.55636,0.004051172669734058,0.5597763910705774
2023-10-05,WPC,0.9972,0.9607,-0.0025000000000000577,1.7662,0.998095,0.252515,0.0011336335386712847,0.7531962011156188
2023-10-06,ABR,0.9991,0.6124,0.003650000000000042,-0.23759999999999992,0.9983700000000001,0.6528799999999999,0.0017901117283574983,0.46135819814976736
2023-10-06,IRM,0.997,0.9206,-0.0027000000000000357,0.007000000000000006,0.9980333333333333,0.9148,0.001457166199626311,0.005302829433425166
2023-10-06,NLY,0.9993,0.8735,-0.0006000000000000449,0.13050000000000006,0.99922,0.83704,0.001100908715562506,0.11300452645801372
2023-10-07,FR,0.9986,0.9055,-0.0004999999999999449,-0.07550000000000001,0.99885,0.9432499999999999,0.00035355339059323483,0.05338656197958431
2023-10-08,AIV,0.9998,0.4767,0.000500000000000056,-0.4828,0.9995499999999999,0.7181,0.0003535533905933526,0.3413911539568651
2023-10-08,BXP,0.9987,0.7402,0.0045000000000000595,-0.031500000000000083,0.99738,0.7856,0.002167256330017311,0.07527625787723509
2023-10-08,KIM,0.9984,0.8979,-0.0009000000000000119,0.11340000000000006,0.999025,0.876325,0.0005315072906367969,0.07493527762898683
2023-10-08,LTC,0.9966,0.738,-0.0014999999999999458,-0.2098,0.99735,0.8429,0.0010606601717797438,0.14835100269293766
